,0
4141,4.0
4142,0.0
4143,4.0
4144,2.0
4145,9.0
4146,0.0
4147,0.0
4148,9.0
4149,7.0
4150,9.0
4151,4.0
4152,0.0
4153,9.0
4154,7.0
4155,2.0
4156,7.0
4157,0.0
4158,0.0
4159,9.0
4160,0.0
4161,7.0
4162,0.0
4163,7.0
4164,0.0
4165,0.0
4166,4.0
4167,0.0
4168,0.0
4169,5.0
4170,0.0
4171,8.0
4172,4.0
4173,3.0
4174,8.0
4175,4.0
4176,3.0
4177,5.0
4178,9.0
4179,9.0
4180,2.0
4181,0.0
4182,2.0
4183,8.0
4184,4.0
4185,8.0
4186,0.0
4187,2.0
4188,8.0
4189,0.0
4190,8.0
4191,2.0
4192,5.0
4193,5.0
4194,2.0
4195,8.0
4196,8.0
4197,5.0
4198,5.0
4199,4.0
4200,5.0
4201,2.0
4202,7.0
4203,0.0
4204,7.0
4205,3.0
4206,0.0
4207,3.0
4208,2.0
4209,9.0
4210,8.0
4211,4.0
4212,9.0
4213,5.0
4214,3.0
4215,5.0
4216,0.0
4217,0.0
4218,8.0
4219,7.0
4220,9.0
4221,8.0
4222,8.0
4223,4.0
4224,9.0
4225,2.0
4226,9.0
4227,5.0
4228,0.0
4229,0.0
4230,7.0
4231,8.0
4232,4.0
4233,8.0
4234,5.0
4235,2.0
4236,0.0
4237,4.0
4238,9.0
4239,0.0
4240,2.0
4241,5.0
4242,1.0
4243,3.0
4244,7.0
4245,7.0
4246,9.0
4247,0.0
4248,8.0
4249,3.0
4250,4.0
4251,0.0
4252,7.0
4253,3.0
4254,2.0
4255,5.0
4256,0.0
4257,0.0
4258,0.0
4259,2.0
4260,0.0
4261,8.0
4262,0.0
4263,5.0
4264,0.0
4265,4.0
4266,2.0
4267,4.0
4268,3.0
4269,0.0
4270,8.0
4271,4.0
4272,4.0
4273,4.0
4274,9.0
4275,3.0
4276,4.0
4277,2.0
4278,5.0
4279,4.0
4280,7.0
4281,3.0
4282,0.0
4283,0.0
4284,8.0
4285,1.0
4286,3.0
4287,0.0
4288,2.0
4289,7.0
4290,5.0
4291,0.0
4292,5.0
4293,0.0
4294,0.0
4295,5.0
4296,1.0
4297,0.0
4298,8.0
4299,0.0
4300,2.0
4301,0.0
4302,4.0
4303,5.0
4304,5.0
4305,0.0
4306,0.0
4307,1.0
4308,4.0
4309,4.0
4310,8.0
4311,7.0
4312,0.0
4313,5.0
4314,3.0
4315,0.0
4316,5.0
4317,4.0
4318,5.0
4319,2.0
4320,0.0
4321,0.0
4322,8.0
4323,0.0
4324,7.0
4325,9.0
4326,8.0
4327,7.0
4328,7.0
4329,0.0
4330,0.0
4331,0.0
4332,0.0
4333,2.0
4334,8.0
4335,2.0
4336,9.0
4337,2.0
4338,4.0
4339,7.0
4340,4.0
4341,0.0
4342,0.0
4343,9.0
4344,3.0
4345,8.0
4346,4.0
4347,2.0
4348,8.0
4349,3.0
4350,0.0
4351,9.0
4352,7.0
4353,2.0
4354,5.0
4355,5.0
4356,8.0
4357,0.0
4358,4.0
4359,1.0
4360,9.0
4361,4.0
4362,0.0
4363,8.0
4364,0.0
4365,9.0
4366,2.0
4367,0.0
4368,2.0
4369,0.0
4370,8.0
4371,2.0
4372,7.0
4373,7.0
4374,0.0
4375,1.0
4376,7.0
4377,2.0
4378,0.0
4379,3.0
4380,5.0
4381,1.0
4382,7.0
4383,9.0
4384,3.0
4385,5.0
4386,2.0
4387,0.0
4388,5.0
4389,4.0
4390,0.0
4391,8.0
4392,8.0
4393,0.0
4394,9.0
4395,1.0
4396,2.0
4397,7.0
4398,0.0
4399,7.0
4400,4.0
4401,1.0
4402,2.0
4403,1.0
4404,3.0
4405,4.0
4406,4.0
4407,2.0
4408,2.0
4409,4.0
4410,7.0
4411,0.0
4412,5.0
4413,1.0
4414,0.0
4415,0.0
4416,4.0
4417,3.0
4418,4.0
4419,4.0
4420,0.0
4421,0.0
4422,8.0
4423,0.0
4424,0.0
4425,8.0
4426,3.0
4427,8.0
4428,8.0
4429,5.0
4430,0.0
4431,7.0
4432,2.0
4433,2.0
4434,9.0
4435,2.0
4436,9.0
4437,8.0
4438,9.0
4439,7.0
4440,7.0
4441,2.0
4442,0.0
4443,3.0
4444,5.0
4445,9.0
4446,0.0
4447,4.0
4448,7.0
4449,5.0
4450,9.0
4451,0.0
4452,3.0
4453,2.0
4454,7.0
4455,7.0
4456,1.0
4457,2.0
4458,2.0
4459,2.0
4460,0.0
4461,9.0
4462,8.0
4463,9.0
4464,9.0
4465,2.0
4466,7.0
4467,0.0
4468,7.0
4469,7.0
4470,8.0
4471,2.0
4472,2.0
4473,5.0
4474,0.0
4475,7.0
4476,9.0
4477,0.0
4478,2.0
4479,0.0
4480,2.0
4481,2.0
4482,0.0
4483,5.0
4484,0.0
4485,2.0
4486,9.0
4487,9.0
4488,2.0
4489,7.0
4490,5.0
4491,3.0
4492,3.0
4493,3.0
4494,2.0
4495,8.0
4496,0.0
4497,3.0
4498,0.0
4499,0.0
4500,0.0
4501,0.0
4502,2.0
4503,3.0
4504,2.0
4505,0.0
4506,0.0
4507,9.0
4508,0.0
4509,0.0
4510,0.0
4511,4.0
4512,3.0
4513,8.0
4514,0.0
4515,9.0
4516,0.0
4517,9.0
4518,0.0
4519,3.0
4520,5.0
4521,5.0
4522,9.0
4523,0.0
4524,0.0
4525,5.0
4526,2.0
4527,0.0
4528,2.0
4529,8.0
4530,2.0
4531,1.0
4532,0.0
4533,1.0
4534,2.0
4535,9.0
4536,2.0
4537,2.0
4538,0.0
4539,8.0
4540,4.0
4541,6.0
4542,7.0
4543,0.0
4544,0.0
4545,9.0
4546,2.0
4547,7.0
4548,0.0
4549,3.0
4550,8.0
4551,0.0
4552,0.0
4553,0.0
4554,2.0
4555,5.0
4556,3.0
4557,5.0
4558,0.0
4559,0.0
4560,4.0
4561,5.0
4562,7.0
4563,9.0
4564,0.0
4565,8.0
4566,7.0
4567,2.0
4568,0.0
4569,9.0
4570,0.0
4571,2.0
4572,0.0
4573,4.0
4574,0.0
4575,4.0
4576,9.0
4577,2.0
4578,2.0
4579,3.0
4580,9.0
4581,0.0
4582,2.0
4583,4.0
4584,5.0
4585,3.0
4586,4.0
4587,0.0
4588,4.0
4589,0.0
4590,0.0
4591,5.0
4592,2.0
4593,5.0
4594,5.0
4595,8.0
4596,2.0
4597,0.0
4598,0.0
4599,3.0
4600,0.0
4601,0.0
4602,0.0
4603,0.0
4604,4.0
4605,3.0
4606,0.0
4607,5.0
4608,9.0
4609,0.0
4610,2.0
4611,2.0
4612,5.0
4613,0.0
4614,7.0
4615,0.0
4616,8.0
4617,5.0
4618,7.0
4619,0.0
4620,8.0
4621,0.0
4622,4.0
4623,4.0
4624,4.0
4625,9.0
4626,4.0
4627,4.0
4628,3.0
4629,0.0
4630,2.0
4631,0.0
4632,4.0
4633,0.0
4634,0.0
4635,0.0
4636,0.0
4637,0.0
4638,2.0
4639,8.0
4640,8.0
4641,3.0
4642,5.0
4643,0.0
4644,5.0
4645,3.0
4646,7.0
4647,2.0
4648,5.0
4649,0.0
4650,3.0
4651,9.0
4652,3.0
4653,8.0
4654,4.0
4655,0.0
4656,4.0
4657,4.0
4658,0.0
4659,4.0
4660,5.0
4661,0.0
4662,3.0
4663,0.0
4664,9.0
4665,0.0
4666,8.0
4667,0.0
4668,9.0
4669,5.0
4670,0.0
4671,5.0
4672,5.0
4673,5.0
4674,1.0
4675,2.0
4676,9.0
4677,0.0
4678,3.0
4679,4.0
4680,8.0
4681,0.0
4682,8.0
4683,9.0
4684,4.0
4685,8.0
4686,5.0
4687,4.0
4688,4.0
4689,0.0
4690,2.0
4691,9.0
4692,9.0
4693,8.0
4694,2.0
4695,5.0
4696,2.0
4697,2.0
4698,2.0
4699,2.0
4700,0.0
4701,4.0
4702,9.0
4703,4.0
4704,7.0
4705,9.0
4706,7.0
4707,9.0
4708,4.0
4709,0.0
4710,0.0
4711,2.0
4712,1.0
4713,4.0
4714,0.0
4715,0.0
4716,0.0
4717,3.0
4718,9.0
4719,2.0
4720,2.0
4721,0.0
4722,5.0
4723,5.0
4724,5.0
4725,9.0
4726,3.0
4727,7.0
4728,9.0
4729,9.0
4730,8.0
4731,9.0
4732,0.0
4733,8.0
4734,4.0
4735,0.0
4736,9.0
4737,2.0
4738,7.0
4739,5.0
4740,2.0
4741,5.0
4742,4.0
4743,2.0
4744,5.0
4745,2.0
4746,0.0
4747,3.0
4748,2.0
4749,0.0
4750,7.0
4751,0.0
4752,3.0
4753,2.0
4754,8.0
4755,9.0
4756,7.0
4757,8.0
4758,9.0
4759,2.0
4760,9.0
4761,3.0
4762,7.0
4763,5.0
4764,2.0
4765,0.0
4766,7.0
4767,0.0
4768,2.0
4769,2.0
4770,8.0
4771,4.0
4772,0.0
4773,1.0
4774,9.0
4775,8.0
4776,7.0
4777,9.0
4778,8.0
4779,7.0
4780,0.0
4781,5.0
4782,5.0
4783,2.0
4784,0.0
4785,8.0
4786,9.0
4787,2.0
4788,5.0
4789,0.0
4790,7.0
4791,8.0
4792,8.0
4793,0.0
4794,0.0
4795,9.0
4796,0.0
4797,0.0
4798,2.0
4799,5.0
4800,9.0
4801,1.0
4802,8.0
4803,0.0
4804,4.0
4805,1.0
4806,3.0
4807,0.0
4808,9.0
4809,8.0
4810,2.0
4811,2.0
4812,7.0
4813,2.0
4814,5.0
4815,8.0
4816,8.0
4817,2.0
4818,8.0
4819,8.0
4820,0.0
4821,5.0
4822,6.0
4823,0.0
4824,8.0
4825,9.0
4826,8.0
4827,0.0
4828,2.0
4829,4.0
4830,7.0
4831,3.0
4832,4.0
4833,0.0
4834,4.0
4835,9.0
4836,0.0
4837,0.0
4838,9.0
4839,0.0
4840,0.0
4841,2.0
4842,7.0
4843,8.0
4844,4.0
4845,5.0
4846,5.0
4847,5.0
4848,1.0
4849,0.0
4850,3.0
4851,6.0
4852,7.0
4853,9.0
4854,0.0
4855,5.0
4856,0.0
4857,4.0
4858,0.0
4859,0.0
4860,0.0
4861,2.0
4862,0.0
4863,0.0
4864,2.0
4865,0.0
4866,2.0
4867,2.0
4868,0.0
4869,7.0
4870,1.0
4871,0.0
4872,4.0
4873,0.0
4874,4.0
4875,4.0
4876,2.0
4877,1.0
4878,7.0
4879,9.0
4880,0.0
4881,9.0
4882,7.0
4883,0.0
4884,2.0
4885,4.0
4886,0.0
4887,8.0
4888,0.0
4889,9.0
4890,7.0
4891,4.0
4892,7.0
4893,8.0
4894,9.0
4895,5.0
4896,7.0
4897,9.0
4898,9.0
4899,4.0
4900,9.0
4901,3.0
4902,0.0
4903,9.0
4904,4.0
4905,9.0
4906,9.0
4907,7.0
4908,0.0
4909,0.0
4910,1.0
4911,2.0
4912,3.0
4913,2.0
4914,7.0
4915,3.0
4916,0.0
4917,0.0
4918,2.0
4919,0.0
4920,7.0
4921,0.0
4922,5.0
4923,0.0
4924,3.0
4925,0.0
4926,9.0
4927,4.0
4928,8.0
4929,0.0
4930,9.0
4931,0.0
4932,4.0
4933,5.0
4934,0.0
4935,5.0
4936,0.0
4937,0.0
4938,0.0
4939,2.0
4940,9.0
4941,5.0
4942,4.0
4943,7.0
4944,2.0
4945,8.0
4946,9.0
4947,3.0
4948,1.0
4949,0.0
4950,0.0
4951,2.0
4952,0.0
4953,4.0
4954,1.0
4955,4.0
4956,1.0
4957,0.0
4958,5.0
4959,8.0
4960,2.0
4961,8.0
4962,0.0
4963,0.0
4964,0.0
4965,0.0
4966,0.0
4967,5.0
4968,0.0
4969,8.0
4970,9.0
4971,2.0
4972,0.0
4973,1.0
4974,0.0
4975,5.0
4976,5.0
4977,5.0
4978,0.0
4979,0.0
4980,5.0
4981,0.0
4982,9.0
4983,5.0
4984,8.0
4985,0.0
4986,8.0
4987,5.0
4988,0.0
4989,0.0
4990,0.0
4991,9.0
4992,4.0
4993,0.0
4994,5.0
4995,8.0
4996,0.0
4997,0.0
4998,0.0
4999,9.0
5000,8.0
5001,2.0
5002,7.0
5003,0.0
5004,7.0
5005,7.0
5006,9.0
5007,1.0
5008,0.0
5009,8.0
5010,2.0
5011,0.0
5012,0.0
5013,0.0
5014,8.0
5015,9.0
5016,2.0
5017,0.0
5018,8.0
5019,5.0
5020,0.0
5021,8.0
5022,0.0
5023,2.0
5024,9.0
5025,0.0
5026,0.0
5027,7.0
5028,4.0
5029,0.0
5030,0.0
5031,6.0
5032,0.0
5033,0.0
5034,9.0
5035,0.0
5036,5.0
5037,5.0
5038,9.0
5039,7.0
5040,8.0
5041,0.0
5042,0.0
5043,4.0
5044,5.0
5045,0.0
5046,9.0
5047,4.0
5048,0.0
5049,0.0
5050,0.0
5051,8.0
5052,9.0
5053,3.0
5054,0.0
5055,8.0
5056,9.0
5057,0.0
5058,0.0
5059,1.0
5060,0.0
5061,5.0
5062,0.0
5063,0.0
5064,8.0
5065,0.0
5066,2.0
5067,0.0
5068,7.0
5069,2.0
5070,4.0
5071,3.0
5072,2.0
5073,5.0
5074,0.0
5075,0.0
5076,3.0
5077,1.0
5078,8.0
5079,4.0
5080,0.0
5081,0.0
5082,9.0
5083,5.0
5084,0.0
5085,9.0
5086,2.0
5087,2.0
5088,4.0
5089,0.0
5090,8.0
5091,9.0
5092,9.0
5093,0.0
5094,3.0
5095,0.0
5096,0.0
5097,5.0
5098,2.0
5099,8.0
5100,5.0
5101,9.0
5102,5.0
5103,7.0
5104,7.0
5105,1.0
5106,0.0
5107,0.0
5108,7.0
5109,8.0
5110,2.0
5111,4.0
5112,4.0
5113,0.0
5114,0.0
5115,3.0
5116,0.0
5117,8.0
5118,7.0
5119,2.0
5120,9.0
5121,8.0
5122,4.0
5123,0.0
5124,2.0
5125,2.0
5126,0.0
5127,9.0
5128,0.0
5129,2.0
5130,2.0
5131,5.0
5132,7.0
5133,9.0
5134,9.0
5135,7.0
5136,5.0
5137,9.0
5138,9.0
5139,8.0
5140,7.0
5141,0.0
5142,3.0
5143,9.0
5144,2.0
5145,4.0
5146,0.0
5147,8.0
5148,7.0
5149,2.0
5150,1.0
5151,5.0
5152,3.0
5153,8.0
5154,1.0
5155,8.0
5156,8.0
5157,3.0
5158,1.0
5159,0.0
5160,4.0
5161,3.0
5162,3.0
5163,4.0
5164,0.0
5165,0.0
5166,8.0
5167,8.0
5168,0.0
5169,0.0
5170,8.0
5171,4.0
5172,2.0
5173,8.0
5174,4.0
5175,5.0
5176,2.0
5177,8.0
5178,3.0
5179,9.0
5180,0.0
5181,0.0
5182,9.0
5183,0.0
5184,0.0
5185,8.0
5186,2.0
5187,0.0
5188,8.0
5189,0.0
5190,3.0
5191,5.0
5192,4.0
5193,8.0
5194,0.0
5195,9.0
5196,3.0
5197,2.0
5198,0.0
5199,1.0
5200,0.0
5201,3.0
5202,0.0
5203,3.0
5204,8.0
5205,0.0
5206,4.0
5207,3.0
5208,2.0
5209,9.0
5210,0.0
5211,2.0
5212,5.0
5213,3.0
5214,2.0
5215,5.0
5216,8.0
5217,4.0
5218,0.0
5219,0.0
5220,2.0
5221,4.0
5222,0.0
5223,0.0
5224,4.0
5225,5.0
5226,3.0
5227,0.0
5228,0.0
5229,4.0
5230,4.0
5231,8.0
5232,9.0
5233,0.0
5234,9.0
5235,5.0
5236,9.0
5237,5.0
5238,9.0
5239,2.0
5240,0.0
5241,8.0
5242,8.0
5243,0.0
5244,0.0
5245,2.0
5246,0.0
5247,0.0
5248,8.0
5249,9.0
5250,3.0
5251,9.0
5252,2.0
5253,9.0
5254,3.0
5255,0.0
5256,8.0
5257,8.0
5258,2.0
5259,5.0
5260,4.0
5261,5.0
5262,0.0
5263,8.0
5264,4.0
5265,2.0
5266,0.0
5267,2.0
5268,3.0
5269,5.0
5270,0.0
5271,8.0
5272,5.0
5273,2.0
5274,0.0
5275,0.0
5276,0.0
5277,0.0
5278,8.0
5279,8.0
5280,0.0
5281,0.0
5282,7.0
5283,5.0
5284,0.0
5285,0.0
5286,8.0
5287,8.0
5288,5.0
5289,8.0
5290,5.0
5291,2.0
5292,8.0
5293,5.0
5294,9.0
5295,5.0
5296,8.0
5297,0.0
5298,4.0
5299,8.0
5300,4.0
5301,0.0
5302,0.0
5303,3.0
5304,3.0
5305,8.0
5306,0.0
5307,0.0
5308,2.0
5309,0.0
5310,2.0
5311,8.0
5312,7.0
5313,3.0
5314,0.0
5315,2.0
5316,2.0
5317,4.0
5318,2.0
5319,5.0
5320,0.0
5321,8.0
5322,8.0
5323,2.0
5324,0.0
5325,0.0
5326,4.0
5327,3.0
5328,6.0
5329,0.0
5330,2.0
5331,8.0
5332,4.0
5333,2.0
5334,0.0
5335,0.0
5336,4.0
5337,8.0
5338,2.0
5339,4.0
5340,0.0
5341,9.0
5342,7.0
5343,4.0
5344,9.0
5345,0.0
5346,2.0
5347,2.0
5348,9.0
5349,7.0
5350,9.0
5351,9.0
5352,3.0
5353,0.0
5354,8.0
5355,0.0
5356,9.0
5357,4.0
5358,2.0
5359,1.0
5360,7.0
5361,6.0
5362,0.0
5363,9.0
5364,8.0
5365,0.0
5366,7.0
5367,5.0
5368,0.0
5369,8.0
5370,2.0
5371,5.0
5372,5.0
5373,2.0
5374,5.0
5375,4.0
5376,4.0
5377,0.0
5378,8.0
5379,9.0
5380,9.0
5381,2.0
5382,5.0
5383,9.0
5384,8.0
5385,2.0
5386,7.0
5387,8.0
5388,9.0
5389,0.0
5390,7.0
5391,7.0
5392,0.0
5393,4.0
5394,0.0
5395,5.0
5396,8.0
5397,7.0
5398,2.0
5399,5.0
5400,5.0
5401,0.0
5402,5.0
5403,0.0
5404,7.0
5405,2.0
5406,7.0
5407,9.0
5408,0.0
5409,9.0
5410,0.0
5411,0.0
5412,1.0
5413,2.0
5414,4.0
5415,5.0
5416,8.0
5417,0.0
5418,9.0
5419,0.0
5420,9.0
5421,0.0
5422,2.0
5423,0.0
5424,5.0
5425,0.0
5426,3.0
5427,5.0
5428,0.0
5429,8.0
5430,9.0
5431,0.0
5432,9.0
5433,0.0
5434,0.0
5435,7.0
5436,4.0
5437,4.0
5438,7.0
5439,2.0
5440,2.0
5441,0.0
5442,2.0
5443,9.0
5444,2.0
5445,2.0
5446,0.0
5447,7.0
5448,7.0
5449,9.0
5450,0.0
5451,0.0
5452,0.0
5453,0.0
5454,4.0
5455,3.0
5456,3.0
5457,0.0
5458,3.0
5459,2.0
5460,0.0
5461,8.0
5462,2.0
5463,0.0
5464,0.0
5465,2.0
5466,5.0
5467,5.0
5468,5.0
5469,3.0
5470,2.0
5471,9.0
5472,4.0
5473,3.0
5474,1.0
5475,0.0
5476,0.0
5477,5.0
5478,0.0
5479,4.0
5480,7.0
5481,0.0
5482,7.0
5483,3.0
5484,0.0
5485,5.0
5486,8.0
5487,0.0
5488,9.0
5489,0.0
5490,2.0
5491,0.0
5492,9.0
5493,1.0
5494,7.0
5495,8.0
5496,9.0
5497,1.0
5498,0.0
5499,0.0
5500,0.0
5501,9.0
5502,0.0
5503,4.0
5504,7.0
5505,3.0
5506,3.0
5507,8.0
5508,0.0
5509,8.0
5510,7.0
5511,3.0
5512,9.0
5513,8.0
5514,0.0
5515,0.0
5516,5.0
5517,8.0
5518,9.0
5519,7.0
5520,4.0
5521,8.0
5522,1.0
5523,0.0
5524,7.0
5525,4.0
5526,0.0
5527,9.0
5528,8.0
5529,9.0
5530,4.0
5531,9.0
5532,2.0
5533,7.0
5534,9.0
5535,0.0
5536,2.0
5537,3.0
5538,3.0
5539,2.0
5540,8.0
5541,2.0
5542,4.0
5543,8.0
5544,0.0
5545,0.0
5546,0.0
5547,0.0
5548,5.0
5549,7.0
5550,4.0
5551,0.0
5552,4.0
5553,5.0
5554,2.0
5555,3.0
5556,9.0
5557,2.0
5558,5.0
5559,2.0
5560,5.0
5561,9.0
5562,8.0
5563,0.0
5564,4.0
5565,3.0
5566,2.0
5567,2.0
5568,0.0
5569,0.0
5570,0.0
5571,5.0
5572,3.0
5573,3.0
5574,4.0
5575,7.0
5576,0.0
5577,3.0
5578,0.0
5579,2.0
5580,0.0
5581,8.0
5582,7.0
5583,7.0
5584,4.0
5585,9.0
5586,9.0
5587,9.0
5588,3.0
5589,5.0
5590,0.0
5591,1.0
5592,0.0
5593,5.0
5594,9.0
5595,2.0
5596,0.0
5597,2.0
5598,0.0
5599,0.0
5600,9.0
5601,5.0
5602,4.0
5603,9.0
5604,7.0
5605,9.0
5606,4.0
5607,0.0
5608,3.0
5609,0.0
5610,4.0
5611,5.0
5612,8.0
5613,0.0
5614,0.0
5615,8.0
5616,9.0
5617,0.0
5618,2.0
5619,3.0
5620,5.0
5621,2.0
5622,7.0
5623,0.0
5624,9.0
5625,0.0
5626,2.0
5627,5.0
5628,5.0
5629,9.0
5630,0.0
5631,4.0
5632,7.0
5633,5.0
5634,0.0
5635,5.0
5636,9.0
5637,3.0
5638,2.0
5639,9.0
5640,4.0
5641,2.0
5642,3.0
5643,2.0
5644,7.0
5645,5.0
5646,0.0
5647,7.0
5648,7.0
5649,9.0
5650,5.0
5651,8.0
5652,7.0
5653,0.0
5654,0.0
5655,4.0
5656,0.0
5657,0.0
5658,7.0
5659,4.0
5660,0.0
5661,4.0
5662,0.0
5663,9.0
5664,8.0
5665,0.0
5666,8.0
5667,0.0
5668,9.0
5669,5.0
5670,4.0
5671,3.0
5672,2.0
5673,3.0
5674,9.0
5675,5.0
5676,8.0
5677,8.0
5678,8.0
5679,8.0
5680,0.0
5681,7.0
5682,3.0
5683,3.0
5684,5.0
5685,7.0
5686,3.0
5687,9.0
5688,5.0
5689,0.0
5690,0.0
5691,7.0
5692,0.0
5693,4.0
5694,0.0
5695,0.0
5696,3.0
5697,7.0
5698,5.0
5699,0.0
5700,2.0
5701,9.0
5702,0.0
5703,8.0
5704,4.0
5705,8.0
5706,7.0
5707,7.0
5708,0.0
5709,0.0
5710,8.0
5711,9.0
5712,0.0
5713,8.0
5714,7.0
5715,9.0
5716,4.0
5717,9.0
5718,0.0
5719,9.0
5720,0.0
5721,8.0
5722,5.0
5723,4.0
5724,5.0
5725,4.0
5726,7.0
5727,0.0
5728,5.0
5729,2.0
5730,0.0
5731,7.0
5732,7.0
5733,7.0
5734,9.0
5735,5.0
5736,0.0
5737,0.0
5738,7.0
5739,3.0
5740,3.0
5741,4.0
5742,0.0
5743,3.0
5744,0.0
5745,4.0
5746,7.0
5747,5.0
5748,9.0
5749,2.0
5750,9.0
5751,2.0
5752,4.0
5753,9.0
5754,0.0
5755,5.0
5756,8.0
5757,4.0
5758,7.0
5759,7.0
5760,3.0
5761,4.0
5762,8.0
5763,0.0
5764,5.0
5765,9.0
5766,5.0
5767,3.0
5768,5.0
5769,8.0
5770,4.0
5771,9.0
5772,7.0
5773,4.0
5774,5.0
5775,5.0
5776,2.0
5777,9.0
5778,2.0
5779,8.0
5780,3.0
5781,1.0
5782,9.0
5783,0.0
5784,5.0
5785,8.0
5786,2.0
5787,0.0
5788,9.0
5789,0.0
5790,0.0
5791,5.0
5792,8.0
5793,2.0
5794,0.0
5795,2.0
5796,8.0
5797,0.0
5798,7.0
5799,3.0
5800,0.0
5801,4.0
5802,0.0
5803,1.0
5804,9.0
5805,9.0
5806,0.0
5807,8.0
5808,4.0
5809,8.0
5810,0.0
5811,0.0
5812,4.0
5813,4.0
5814,0.0
5815,7.0
5816,4.0
5817,1.0
5818,9.0
5819,5.0
5820,2.0
5821,3.0
5822,8.0
5823,5.0
5824,7.0
5825,0.0
5826,4.0
5827,0.0
5828,8.0
5829,0.0
5830,7.0
5831,0.0
5832,4.0
5833,0.0
5834,9.0
5835,7.0
5836,2.0
5837,2.0
5838,4.0
5839,5.0
5840,0.0
5841,0.0
5842,3.0
5843,7.0
5844,2.0
5845,4.0
5846,3.0
5847,3.0
5848,2.0
5849,2.0
5850,7.0
5851,3.0
5852,0.0
5853,9.0
5854,7.0
5855,4.0
5856,0.0
5857,2.0
5858,0.0
5859,5.0
5860,2.0
5861,7.0
5862,4.0
5863,0.0
5864,7.0
5865,3.0
5866,9.0
5867,0.0
5868,2.0
5869,4.0
5870,7.0
5871,7.0
5872,7.0
5873,0.0
5874,0.0
5875,0.0
5876,8.0
5877,0.0
5878,2.0
5879,5.0
5880,0.0
5881,0.0
5882,5.0
5883,0.0
5884,0.0
5885,0.0
5886,9.0
5887,4.0
5888,9.0
5889,9.0
5890,3.0
5891,9.0
5892,0.0
5893,0.0
5894,0.0
5895,0.0
5896,2.0
5897,3.0
5898,4.0
5899,5.0
5900,7.0
5901,0.0
5902,7.0
5903,9.0
5904,5.0
5905,8.0
5906,2.0
5907,0.0
5908,0.0
5909,7.0
5910,7.0
5911,3.0
5912,0.0
5913,9.0
5914,2.0
5915,0.0
5916,3.0
5917,8.0
5918,0.0
5919,7.0
5920,2.0
5921,9.0
5922,4.0
5923,9.0
5924,2.0
5925,5.0
5926,7.0
5927,7.0
5928,5.0
5929,7.0
5930,4.0
5931,2.0
5932,2.0
5933,0.0
5934,0.0
5935,7.0
5936,0.0
5937,9.0
5938,3.0
5939,7.0
5940,5.0
5941,0.0
5942,9.0
5943,3.0
5944,5.0
5945,7.0
5946,5.0
5947,9.0
5948,8.0
5949,8.0
5950,0.0
5951,0.0
5952,0.0
5953,7.0
5954,0.0
5955,9.0
5956,0.0
5957,5.0
5958,9.0
5959,0.0
5960,2.0
5961,0.0
5962,3.0
5963,0.0
5964,0.0
5965,7.0
5966,9.0
5967,3.0
5968,3.0
5969,7.0
5970,3.0
5971,7.0
5972,7.0
5973,7.0
5974,0.0
5975,5.0
5976,2.0
5977,9.0
5978,8.0
5979,8.0
5980,3.0
5981,3.0
5982,0.0
5983,0.0
5984,3.0
5985,7.0
5986,0.0
5987,0.0
5988,4.0
5989,4.0
5990,0.0
5991,5.0
5992,2.0
5993,1.0
5994,5.0
5995,0.0
5996,2.0
5997,4.0
5998,9.0
5999,0.0
6000,8.0
6001,0.0
6002,5.0
6003,0.0
6004,5.0
6005,0.0
6006,8.0
6007,9.0
6008,8.0
6009,5.0
6010,4.0
6011,8.0
6012,3.0
6013,5.0
6014,8.0
6015,5.0
6016,7.0
6017,8.0
6018,5.0
6019,2.0
6020,3.0
6021,8.0
6022,0.0
6023,9.0
6024,7.0
6025,5.0
6026,0.0
6027,4.0
6028,7.0
6029,7.0
6030,9.0
6031,3.0
6032,0.0
6033,8.0
6034,7.0
6035,0.0
6036,0.0
6037,3.0
6038,8.0
6039,0.0
6040,2.0
6041,8.0
6042,4.0
6043,4.0
6044,0.0
6045,2.0
6046,7.0
6047,0.0
6048,3.0
6049,2.0
6050,5.0
6051,8.0
6052,4.0
6053,8.0
6054,2.0
6055,8.0
6056,0.0
6057,2.0
6058,2.0
6059,2.0
6060,9.0
6061,0.0
6062,9.0
6063,9.0
6064,4.0
6065,5.0
6066,8.0
6067,3.0
6068,4.0
6069,0.0
6070,8.0
6071,3.0
6072,8.0
6073,9.0
6074,0.0
6075,9.0
6076,0.0
6077,7.0
6078,4.0
6079,4.0
6080,0.0
6081,7.0
6082,7.0
6083,3.0
6084,7.0
6085,7.0
6086,9.0
6087,0.0
6088,5.0
6089,0.0
6090,0.0
6091,3.0
6092,7.0
6093,3.0
6094,4.0
6095,9.0
6096,0.0
6097,7.0
6098,8.0
6099,0.0
6100,7.0
6101,9.0
6102,5.0
6103,8.0
6104,4.0
6105,2.0
6106,9.0
6107,5.0
6108,4.0
6109,9.0
6110,0.0
6111,9.0
6112,4.0
6113,7.0
6114,2.0
6115,7.0
6116,0.0
6117,2.0
6118,7.0
6119,5.0
6120,7.0
6121,7.0
6122,0.0
6123,0.0
6124,0.0
6125,8.0
6126,2.0
6127,0.0
6128,8.0
6129,3.0
6130,5.0
6131,2.0
6132,0.0
6133,4.0
6134,3.0
6135,7.0
6136,0.0
6137,8.0
6138,5.0
6139,5.0
